,ABBV.N,ABT.N,ADM.N,ADP.O,AFL.N,ALB.N,AOS.N,APD.N,ATO.N,BDX.N,BEN.N,BFb.N,BRO.N,CAH.N,CAT.N,CB.N,CHD.N,CHRW.O,CINF.O,CL.N,CLX.N,CTAS.O,CVX.N,DOV.N,ECL.N,ED.N,EMR.N,ESS.N,EXPD.O,FRT.N,GD.N,GPC.N,GWW.N,HRL.N,IBM.N,ITW.N,JNJ.N,KMB.N,KO.N,LIN.N,LOW.N,MCD.N,MDT.N,MKC.N,MMM.N,NDSN.O,NEE.N,NUE.N,O.N,PEP.O,PG.N,PNR.N,PPG.N,ROP.O,SHW.N,SJM.N,SPGI.N,SWK.N,SYY.N,TGT.N,TROW.O,WBA.O,WMT.N,WST.N,XOM.N
2019-11-18,0.11992218719430855,0.011414779864080784,0.12073304414351196,2.5822973803660282e-05,2.062888308888073e-05,0.00027287414477509,0.02068496571053441,0.009074508759451127,3.4203379817022795e-05,6.0534531136072054e-05,0.012916202794581015,3.61557672940538e-05,0.00044712088598618797,6.529685323166366e-05,0.00018117738929294885,0.002055787325490957,3.124124659972553e-05,0.015164234091134573,0.013699896678252929,0.1591548617104332,1.3142191462745054e-05,0.018435728197115746,0.04140394148458328,1.4724319059024277e-05,5.228983680301448e-05,6.206686950594188e-05,2.8965653704329747e-05,5.2168878114405556e-05,0.018687970921976767,6.6363941568441e-05,0.0003462397162981552,4.170247925171283e-05,6.47751256012546e-05,2.388951074859362e-05,0.0009295957229750794,0.0027527281418659494,0.020926911251218115,0.0013377598713579838,0.004886986624004636,0.003938295185200702,0.02674111101902862,0.0016851788900354347,3.622275621965466e-05,0.004319991242695661,0.001175225573344982,0.05473136491108388,0.12074137542262398,0.0012897433976309092,0.00015596985280980934,8.097242268380472e-05,0.02619071416373818,0.002190695977716078,0.06090235129204244,2.0352966300921763e-05,5.2286267101583785e-05,1.5133382527314077e-05,5.5803873499297844e-05,2.9939508192724822e-05,7.107378921146345e-05,0.0033446530905371446,0.03293489482296357,0.01658991376036847,0.05419905417364653,4.300207537360377e-05,8.880550391153243e-05
2019-11-19,0.1318938639560227,0.011151091457281692,0.1580975338623789,0.003968529542778135,2.7338706196182964e-05,0.00026565607048738667,0.018597316517249766,0.00279658887362888,2.3208981526975204e-05,0.00010674263477425564,0.01587984204548255,0.005469172261023892,7.812078962036492e-05,3.502786396528134e-05,0.0002002248057046357,0.0019334302509215538,0.024521421890951897,0.010630009800505064,0.005850120653229614,0.16246800968636577,1.2332744932761702e-05,0.012785135780973884,0.017396281247651857,1.6722089467846082e-05,1.0317730930741957e-05,7.320107593000894e-05,4.984349837281065e-05,3.8398809632151206e-05,0.038845172154036954,3.4319086605701256e-05,0.0008199960673801732,6.636920751821599e-05,4.110806123656667e-05,1.4264569823163302e-05,0.000780820248038671,0.0014961680754588722,0.009946026262037149,7.668237070992304e-05,0.0007511000239273149,0.001395655034625011,0.014769931426391178,2.2925449459237225e-05,3.633758807863638e-05,0.0025410783322515115,0.0002781371584769176,0.05172531978240366,0.13448444495229755,3.7983291003148694e-05,0.0009107344587496615,1.9436190225655457e-05,0.002998653253477095,0.00015243666063642606,0.0746081932742374,8.347438235235339e-05,3.507294996085388e-05,4.920992840543428e-05,3.322819151559842e-05,0.00015370138346264086,8.167252183889473e-05,0.00014094760716600242,0.036738514416677415,0.010257185438612065,0.04979341514163296,4.457478734233816e-05,4.7419598609047084e-05
2019-11-20,0.13224345913179741,0.006987210778246593,0.14420265297963605,1.4216965173866974e-05,8.65850846606507e-06,2.6019409759019392e-05,0.035751659748268105,6.934137669874365e-05,6.46525740066686e-06,8.96144310547088e-06,0.0059060593196039275,0.005790736326538752,1.2265841188272096e-05,5.902979228785522e-06,4.896749239389766e-06,9.628439372192292e-06,0.02060774142827186,0.011275265260254583,1.165304580170193e-05,0.21222901940497166,1.2116410725949078e-05,0.005189800569979618,0.03435236098139505,1.7114801457856616e-05,4.843405484079282e-06,6.757719086384673e-06,2.0880437798508492e-05,1.908890734335811e-06,9.838743097193638e-05,1.2666900038653612e-06,5.8794079340990615e-06,2.0217566522342395e-06,2.60707745155386e-06,1.8209391617820347e-05,0.050851235686434244,7.733202385150124e-05,9.644002523897109e-05,8.665364871965243e-06,2.32237436302577e-06,4.983051689927435e-06,7.470291376471674e-05,9.446854570478113e-06,1.3737240540301359e-05,0.02238231895999156,1.6676684351981748e-05,0.0811716165450861,0.11562276105424454,7.744160778810417e-06,3.3248717665647435e-06,1.4036707934699151e-05,1.4307422105793046e-05,6.19549082027205e-05,0.023200161966673436,0.021604889191476826,2.8996131193010152e-05,2.2793318159053008e-05,6.503251064949728e-05,1.6656232471211038e-05,2.266546894609746e-06,0.03796966421486843,0.022389169679337795,0.011120224505228926,0.001290530817560678,5.948025534853014e-06,3.4962801981615455e-06
2019-11-21,0.12486073022517767,0.0030937007448196717,0.13585247627452926,4.449832619739267e-08,3.5702314359034474e-08,1.0532305726618186e-07,5.3894771871772156e-08,0.0062968107840683666,4.71202960899845e-08,2.078857902837127e-08,5.707891196747009e-08,0.050677027891293816,5.387284639514029e-08,6.411320739889141e-08,1.4888988601959508e-08,5.682596284591145e-07,1.6262913401160708e-05,5.3443725029688214e-08,2.1485392541140295e-08,0.2093042303919142,9.488677806750597e-09,3.3164355447039845e-08,0.025984755588491545,2.5092286562149776e-08,1.1545532390855708e-08,3.4382525868530136e-08,0.07042813072835975,2.7265439628145185e-08,3.798248481049532e-08,5.730335844878613e-08,3.1699196628575e-08,4.650680104105515e-09,1.401767577390236e-08,1.1516882488028439e-08,7.384502279869557e-08,1.4212843595916211e-07,0.007321396176243695,2.4101927771632377e-08,2.3564138069166817e-08,0.02912307912482474,1.4162793070354554e-08,1.4259401814795356e-08,6.612321079716017e-08,1.6723911418673582e-08,4.596923523573767e-09,1.0125098602818647e-08,0.07900801424305592,1.6432758542057068e-08,5.8327529148691026e-08,6.726848894227283e-09,5.938078070385434e-08,0.0025335577593100407,1.0981358585551629e-08,0.006984749866052117,5.002496284627735e-09,3.225450431183504e-08,1.041954082438177e-07,0.01542468983356653,6.528078706537752e-08,0.049778245030972855,0.07234567488698804,0.015236997103134597,0.09572987384909502,6.717428049840804e-08,8.162385708638282e-08
2019-11-22,0.08298212048316612,4.527799440914618e-13,0.14320128802282683,2.502669887566864e-09,1.0223749624768238e-11,6.133139401017378e-11,7.43925074737347e-12,0.02198094598115431,4.103765177725492e-09,1.7206283047265113e-08,2.4816946746864492e-12,0.05896033731434643,4.270539760240855e-09,1.2834022739784463e-11,1.6212595088394394e-11,1.2038001081390796e-11,1.0065360410411342e-08,1.0316836760199927e-08,1.6119944336493467e-08,0.13535048828423107,4.273464709009216e-09,1.2214709262510938e-08,0.0395788111824231,2.7157858632000855e-09,1.5412266098942234e-11,1.1888095632609405e-08,2.881884841280402e-12,1.9991845685992546e-11,5.208931875456817e-13,1.1564252598577797e-08,1.2118560468432657e-11,3.183079479130994e-12,1.6428487174940163e-08,3.766253256943065e-09,1.7953150369192915e-09,3.34396779741202e-12,0.08897646606259746,1.0879115082204097e-08,1.8888142829657468e-08,2.8760401123438143e-12,0.03923487486103406,4.34859047233e-09,9.92125935893965e-12,6.933025709610932e-09,2.829252957575603e-11,3.0202105519401816e-12,0.057137408206525526,0.003580570708066312,2.0636264170201327e-11,1.4462741491251939e-08,1.61449329309627e-10,6.408469434662502e-09,2.2128492096761707e-12,0.04806088448246772,3.66071106138573e-09,0.019680834862801578,1.2288094858853506e-11,4.599968305644987e-12,2.9417095071119086e-11,0.022578849639557027,0.08872929157699766,0.02714655528704582,0.12282086056915303,3.732344202247559e-11,6.922564943450252e-12
2019-11-25,0.05138191723968171,6.597879954764017e-13,0.11591983058707951,1.929798186736331e-09,3.8793554653188546e-11,3.003773961057411e-10,1.3292088489681843e-08,0.03360369113049495,7.003978755451007e-11,0.006980430165990629,6.330232292366937e-08,0.09308990719847024,3.455572431890115e-11,6.06317827290345e-11,7.092849996031713e-11,4.692750696293683e-11,2.731660095683566e-07,0.010897029018229604,1.880451912694948e-11,0.13581197325167746,6.904826589760009e-08,6.847740641648621e-11,0.05354062695575271,1.0990116560743543e-10,8.30616172684415e-11,4.80683425054593e-11,3.438514617122791e-08,7.162778744921944e-11,1.7953457834440465e-08,1.4248031510398716e-07,7.188229759277297e-11,9.225960300879938e-09,2.4097430006292704e-11,3.337609712740486e-11,0.008479287968291862,4.075428772971046e-08,0.08341349648717399,4.105996093689614e-12,7.47820446850027e-11,2.0806412878922666e-08,0.08154281194742352,2.147344002074747e-11,4.146331773209922e-11,6.391792516675737e-11,1.0348788941326481e-10,6.832440508696111e-08,0.06632966300841744,1.1377157498107706e-07,7.023722561540096e-11,7.057975349592572e-11,8.216984925629908e-11,5.2966525035881915e-11,4.567700950165747e-08,0.027587243266888814,4.992120104319946e-12,0.010499228872339452,4.4860835192467704e-11,0.0173029564598628,1.3571783300210883e-10,1.0787863476117893e-10,0.04129543455491058,0.03940828186508448,0.12293227267100168,1.4804192411608887e-10,4.435340175444605e-11
2019-11-26,0.07993278047710914,2.5267060268525707e-12,0.15195694519949676,4.292853521858392e-09,1.0318661586412584e-11,6.939203265645131e-11,1.6973383765717272e-11,0.02296409866354875,1.651748307877304e-11,0.004179022548532921,2.1187997474009344e-12,0.032042018219189915,6.798665271380706e-12,1.0121371200250483e-11,1.8981179366322615e-11,1.0769300003408072e-11,1.8206517561289682e-08,2.9561204656115445e-08,7.204615664171421e-09,0.13742875669989826,1.064719132017403e-08,3.999335100138948e-08,0.036135693256878126,5.949685079994718e-09,2.0534673931477714e-11,1.2350849605576347e-11,1.8661246091906744e-11,1.650204140434218e-11,1.4777043067305822e-13,1.9096811386821592e-08,1.6980765427750473e-11,7.104877006774286e-12,1.463136687469772e-12,5.18061567161814e-12,3.415150726106202e-11,5.8138540308674735e-09,0.10363367479222067,3.0892676651603907e-12,1.710665277573403e-08,4.0477368740657435e-09,0.0436701668779648,5.457240918500558e-12,9.863511409340569e-12,2.177434216904733e-11,2.1958477118213632e-11,3.4455879177439783e-09,0.053165403564661616,9.13955353643632e-08,1.9887845467539567e-10,1.2992045596737268e-08,1.9859143525609434e-11,1.4271826216832048e-11,2.5146786164193306e-13,0.06718816714636243,3.157937448923231e-12,0.01985299742988677,8.11794414051089e-12,0.005525876180526038,3.354960029230693e-11,0.021480955123655065,0.05916261672636711,0.03252490584924201,0.1291567097355639,3.569065251007219e-11,1.0722359196088069e-11
2019-11-27,0.0608254435761381,0.0,0.1429646409551243,1.2867060830335941e-13,0.0,0.0,0.0,0.021240890139562523,0.0,0.014190264790361232,2.4585711542877546e-13,0.04174723678708562,0.0,0.0,0.0,0.0,3.8668931319602175e-08,0.00666879889919507,6.943192585017328e-09,0.13811258971431645,1.0706746459407125e-08,2.959439383545127e-08,0.04229200006877004,1.1229837704578031e-12,0.0,0.0,7.731186835424744e-13,0.0,9.597962759972017e-14,1.3896927660497104e-08,0.0,0.0,0.0,7.814004641441432e-13,9.691604835439645e-09,7.604296374562381e-13,0.11574190096896199,1.0987732141560966e-08,1.797014805924279e-08,4.0726664738210115e-09,0.06692592297882345,6.944293198455632e-09,0.0,1.6972639793480983e-08,0.0,4.070296575572527e-09,0.04453838042781397,7.055622611079736e-09,3.0333866214717837e-09,1.1938525385210913e-08,0.0,6.768122308355043e-13,1.008867452514278e-08,0.06472890625524605,0.0,0.006881480370499352,0.0,1.6052342663675345e-12,0.0,0.008831008921853527,0.050137570428701005,0.04086812540185972,0.13330551879275998,0.0,0.0
2019-11-29,0.004581365038287955,3.5862935262422035e-11,0.1688328933130946,2.1538480738943886e-10,1.6918912260715254e-10,1.2648851513480621e-09,1.339775858819509e-10,0.10507694203659072,1.9150648873766724e-10,0.04966162219707102,1.9484252020628422e-10,5.168483482102602e-11,1.5531160933398397e-10,1.3075911766473668e-09,5.327868334556606e-10,8.089559479666034e-11,1.3834696645016647e-09,3.6510990867511705e-11,1.934350833629885e-10,0.16084577080316917,9.475151969579086e-10,1.2703389899977747e-09,3.7964973709329985e-09,6.283023141601828e-11,3.2062554120588726e-10,5.538859265729682e-11,8.312885452807897e-11,1.8651295258720578e-10,4.67634269381084e-12,9.02953730497524e-10,2.610640042081675e-10,9.026351969541325e-11,4.5609125456256253e-11,6.482224244112602e-09,0.08759314459567166,4.308808675215555e-11,0.020499073726943408,0.029292537531946324,1.9882452225735843e-10,6.144091798233209e-10,4.518908715989274e-09,4.6497355708725107e-10,3.6438032956523067e-10,1.5850358819551011e-09,5.408734409766357e-11,1.7238577164708745e-10,0.10917068661127284,0.01413979281862239,2.955066978088458e-10,6.908397556837079e-10,1.0541094885395565e-10,0.04292137621147895,4.7090232443066604e-11,0.029442254253771092,2.411118912995092e-11,0.015043191887473785,2.5056308042847597e-10,2.001955990360772e-10,4.763052714150817e-10,0.03511977844308969,0.017825449615539578,0.06327809543178768,0.046676051644013464,6.665853310151653e-10,2.8262351216084523e-10
2019-12-02,0.0522045646636359,9.719610568358127e-10,0.21794327218788995,1.4759608512714405e-09,0.0,0.0,0.0,0.0,0.0,1.9089759391062585e-10,0.0,0.0,6.006375951652916e-10,0.0,0.0,0.0,0.0,0.0,0.0,1.1979958691181835e-09,0.0,0.0,0.0,2.921320932622079e-10,0.0,0.0,0.0,0.0,0.0,0.0,1.766894011150452e-10,0.0,1.4248103615192737e-09,0.04484456208168084,2.423276928470417e-09,2.4942725538578536e-10,0.12518702373463905,0.08865248173509054,1.3638877496703996e-10,6.567286593122315e-10,1.3406307454505025e-09,0.0,1.591744442348375e-10,0.02134324811102267,1.0378237275269272e-11,2.113312166415247e-10,0.03624129150792947,0.05675362147696059,0.0,1.17157714207856e-09,1.092172280167348e-08,9.889796298490538e-10,6.450362518567121e-10,0.0650859914521931,0.03928398526191832,2.2596321174674392e-09,5.759311800382087e-10,0.0,0.0,0.036877392624450465,0.0,0.04125914314170066,0.17432348992215463,0.0,0.0
2019-12-03,0.0016204356303876188,0.0,0.24530731237635833,3.8622631306066434e-12,1.278542653811789e-10,2.7509198722725636e-10,0.0,2.8772929464515406e-10,2.2228936464120175e-11,0.0,1.2022770004732652e-10,1.8319145099350814e-11,0.0,0.007628529762319003,3.840153443529466e-11,6.459753768848283e-11,2.2776518759856916e-11,9.355462186821456e-11,8.13968149601172e-11,0.0,2.4698013692729215e-11,7.193420313486012e-11,5.360672953238642e-13,0.0,1.213022361559507e-11,0.0,0.0,7.090923484797301e-11,2.8855991232004836e-11,0.0,0.0,5.99701142423633e-11,0.0,0.07256496647456004,0.0,0.0,0.15610762942884313,0.0,0.0,0.0,2.306127287982578e-11,1.629026425015043e-11,0.0,0.2132363048636706,5.961394678138769e-11,7.870611773742333e-13,0.0,0.0,1.6083445498674262e-10,0.0,0.0,0.0,0.0,0.0497407035949983,0.1037360663464992,2.9094958714959325e-11,0.0,0.0,0.0,0.031027072268997077,4.0350703194091746e-11,0.039538571983668426,0.07949240648459292,1.1703689606151567e-10,5.42701904330525e-12
2019-12-04,0.03281300997298224,0.0,0.23373675342421343,0.0,5.397079986792171e-11,1.444697875900714e-10,0.0,1.6817685220015605e-10,1.4115232915562663e-11,0.0,5.668981268271342e-11,1.4621743430868973e-11,0.0,4.773501526478354e-10,1.8316715029615772e-11,3.2470940735022655e-11,2.4250660723994368e-11,5.040530056235671e-11,4.901282312047816e-11,0.0,2.2889461089984575e-11,4.419669568661437e-11,0.0,0.0,1.1877651851694559e-11,8.687409632693185e-12,0.0,4.772943642819171e-11,2.0343107135696205e-12,0.0,0.0,3.9029676061772104e-11,0.0,0.05270688436160347,0.0,0.0,0.17631714047671185,0.013561894844812681,6.501575139652455e-12,0.0,7.944248090458802e-12,1.2644296906233274e-11,0.0,0.2336533917452284,2.2139152651793148e-11,6.3509660673930424e-12,0.0072849094449619995,3.995854875236402e-12,9.131483074136655e-11,0.0,0.0,0.0,0.0,0.045745851143554866,0.06939580940626909,2.2152298490446414e-11,2.2369665631955894e-12,0.0,0.0,0.02732258627575396,5.544202850470783e-10,0.03211874405111209,0.07534302329758041,6.64693239486689e-11,2.139880460468691e-12
2019-12-05,0.04115809983313626,1.743269794282767e-10,0.3095065658850772,8.7250467571001e-11,0.0,0.0,0.0,0.0,1.2614281093194929e-12,0.041602820049513475,0.0,2.097401181617146e-11,5.819942351212613e-11,0.0,0.0,0.0,0.0,0.0,0.0,5.119574007502408e-11,0.0,0.0,9.302901761682836e-11,8.227328525419841e-11,0.0,5.3579458337643876e-11,1.0525356272602537e-10,0.0,0.0,8.890578665230402e-11,5.79777880673133e-12,0.0,2.2739261687107856e-10,0.01568290424071888,2.663543816352977e-10,5.25716716507648e-11,0.11829244109914544,8.073308933116192e-11,4.087108728984424e-11,2.3359641804963455e-10,1.7740465136685275e-11,0.0,9.364821350486607e-11,0.29302035223682477,0.0,0.0,0.058943076790996814,5.256849771582045e-11,0.0,1.4822213335180523e-10,7.455239845046102e-11,1.525986606838053e-10,5.2229852432401404e-11,1.308381455783459e-10,0.0924563069154671,1.2164461299134986e-10,0.0,7.907483192136399e-11,9.900991672968945e-11,0.029017603016091357,8.311786049469867e-11,0.00031983940318978704,1.7137884813128767e-10,0.0,5.2229353930642055e-11
2019-12-06,0.05881251309735995,0.0,0.2615987250598783,0.0,4.81354669218776e-10,1.337935871180661e-09,0.0,8.045154274318593e-12,0.0,0.03631655224001913,8.200697248678409e-10,1.4684567084424568e-11,0.0,0.007346328260423096,2.3414797677913376e-10,4.5740647660136737e-10,4.740213422172908e-10,5.643162104117964e-10,3.106672422732335e-10,0.0,3.2546342889263016e-10,7.484864208820975e-11,0.0,0.0,1.3335339211226626e-11,0.0,6.249559001253519e-11,5.830365538695677e-10,1.0890038178879161e-10,0.0,1.4320141586443151e-12,5.489547608414645e-10,0.0,0.05465643645855115,0.0,0.0,0.13310318505736485,0.0,0.0,0.0,2.1666702624040293e-11,3.1640844750200675e-10,2.0695096873430147e-10,0.30759951991046525,7.574541507867143e-10,1.6144635307428206e-10,0.05098341274670947,3.598232592000051e-09,7.916109775826135e-10,0.0,0.0,0.0,0.0,0.005143221011791651,0.04355055101821006,0.0,1.192910671773982e-08,0.0,0.0,0.025296930736300897,0.0,0.015592606800048009,0.0,7.727461427343156e-10,4.229032703447476e-11
2019-12-09,7.672120919065612e-11,6.408088878106552e-11,0.2381650256494967,6.754375301622762e-11,0.0,0.0,0.0,3.603951176968393e-11,0.0,0.06447184957768241,0.0,2.7992467400835512e-11,0.0,0.0018795093526581537,0.0,0.0,0.0,0.0,0.0,1.72816265379243e-11,0.0,0.0,6.25049229193145e-11,5.3230898096874554e-11,0.0,0.0,3.2851332295660796e-11,0.0,2.0514537809365253e-11,5.0805074650869227e-11,0.0,0.0,1.4478349344328225e-10,0.0750378573953145,0.07597427452604832,3.861459350806324e-11,0.13719824080825457,4.021124490573327e-11,0.0,0.023891265396884378,4.3642469325256685e-11,0.0,0.0,0.30172089592077783,0.0,0.0,0.066006823049425,0.0,0.0,3.13814030518866e-11,1.1038266731600606e-12,0.0,5.486168777334049e-11,0.0,1.5266504265657683e-10,1.5452075738882815e-11,0.0,1.2558578781771152e-10,6.340864181094846e-10,0.015654264806204084,1.2378819782439253e-10,5.220146420212691e-11,5.442730888287844e-11,0.0,3.298600596293298e-11
2019-12-10,0.0,0.0,0.25363508428247145,0.0,4.618232568765042e-11,8.508330224149295e-11,3.9170229888649336e-11,0.0,0.0,0.01637981472784763,1.5531210319255993e-10,0.0,0.0,0.03148865202135216,3.088903789585253e-11,0.0,3.617223883917791e-11,2.4944075721237876e-11,5.5087652796378864e-11,0.0,1.1494983312929426e-11,0.0,0.0,0.0,4.929144985461697e-11,8.674071047656284e-12,9.819376523034954e-12,7.98024923567231e-11,0.0,3.756924015379543e-13,4.835791117286886e-11,3.115693720840131e-11,0.0,0.1317655046050845,0.0,0.0,0.07883549006104223,0.0,0.0,0.0,6.591413110406098e-12,2.997099613311348e-12,0.0,0.19866188679626237,1.2005314201490788e-12,0.0,0.14099045223331824,5.1589650951217604e-11,6.729640378165995e-11,0.0,0.0,0.1293607423820475,1.6678501770405283e-12,0.0,0.0,0.0,6.812360572719828e-10,0.0,0.0,0.018882372718687725,0.0,0.0,0.0,4.958891354044453e-11,1.8119653324639537e-11
2019-12-11,3.27657633797671e-11,4.8916484585371696e-11,0.2540801567727338,1.4178738452189796e-11,0.0,0.0,0.0,8.171311226119821e-12,1.6064795512053346e-12,0.024202529720578746,0.0,5.34744498350068e-11,7.436658097099241e-12,0.029591909684508998,0.0,0.0,0.0,0.0,0.0,2.955631514550239e-12,0.0,2.1605306508397588e-11,4.527747578690729e-11,2.984950571198484e-11,0.0,0.0,9.454877254628764e-13,0.0,7.565661180546984e-12,0.0,0.0,0.0,7.159939620449044e-11,0.12667636507205887,9.55766699965698e-11,2.4162523083335306e-11,0.08012859517798293,4.645651276093282e-11,0.0,4.804167025030912e-11,0.0,0.0,2.250666652600204e-11,0.18681901207971138,0.0,1.8253652234417303e-12,0.150815402004943,0.0,0.0,1.5304051583172947e-11,1.710177698597307e-11,0.13010884923815608,0.0,8.112241417906903e-11,3.3169767745824855e-11,6.500815738047437e-11,0.0,1.4019770574467152e-11,1.1507369915937595e-11,0.01757718130321919,9.398125293451755e-12,3.711903281914172e-11,4.568845763373075e-11,0.0,0.0
2019-12-12,6.097416822874681e-11,2.0491428811669657e-11,0.32301440268825465,0.0,0.0,1.1317482551798605e-10,0.0,0.0,9.095742551465343e-12,0.03755682488971289,0.0,0.0,1.4218203189681824e-11,1.8674303704058506e-10,0.0,5.817877533051673e-11,0.0,2.0174508482171073e-11,0.0,0.0,2.248628718779935e-11,0.0,1.3484360881668865e-13,1.4171243794704031e-12,0.0,5.843225750120047e-11,0.0,0.0,0.0,0.0,0.0,0.0,1.5514469368222482e-10,0.11562695696973639,1.417808428160819e-10,5.095969546700581e-11,0.10053199667977047,5.869039214656325e-11,2.631519001068845e-11,8.620750944145513e-11,0.0,0.0,0.0,0.13649665279914658,0.0,0.0,0.1366939688782801,3.1615796509347726e-11,0.0,3.673648437973703e-11,0.0020344906612416234,0.11662829991269053,0.0,0.0,0.0,4.707496421312993e-11,0.0,0.0,8.366171450869206e-12,0.03141640867729906,0.0,0.0,8.725508197066393e-11,0.0,0.0
